program_id,title,provider,target_audience,program_type,created_at,modified_at,start_date,end_date,related_major,price,image_url,eligible_region,venue_region,operate_cycle
2762,해바라기 모자 그리기 학교방문 가능),해바라기 올래정원,초,현장직업체험형,46:38.2,46:38.2,2025-04-01,2030-04-30,시각 디자이너,30000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250205&physical=1023FB8627904202BA3291A7A43C8C75.png,전국,체험처,월화수목금토일
2763,꽃만두만들기,갈두천,초 중,현장직업체험형,46:38.2,46:38.2,2025-02-01,2035-02-28,주방장 및 요리 연구가,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250213&physical=DF5E7A8FD67C4329B6097E13C303FD1E.jpg,전국,체험처,화수
2764,다육심기,태안다육공장,초,현장직업체험형,46:38.2,46:38.2,2025-02-01,2035-02-22,화훼원예,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250205&physical=E60CF448FB084F6CA2DBD79BFF1095EE.png,전국,학교,월화수목금
2765,(찾아가는) 숲에서 찾는 나의 꿈_나무의사되어보기,분성산 생태숲 생태체험관(경남 김해시/김해지원단/2017.3.24.),중,직업실무체험형,46:38.2,46:38.2,2025-03-24,2025-10-31,임업 종사자,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250205&physical=CF11962F364D418F8964DF293B7B43D7.JPG,전국,체험처,목금
2766,2025 마이크로비트로 미세먼지 측정해보기,충북대학교 자연과학대학 부설 과학기술진흥센터,중 고,학과체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,소프트웨어공학,5000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250205&physical=76DEC86584044333B8CDAD95805C0CB4.png,전국,체험처,월화수목금
2767,2025년 숲에서 찾는 나의 미래 (현장직업체험형),국립장성숲체원,중 고,현장직업체험형,46:38.2,46:38.2,2025-02-17,2025-11-30,임업 종사자,10000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20230127&physical=C2A6218A035143828042DC565E30122B.png,전국,체험처,월화수목금토일
2768,숲에서 찾는 나의 꿈 _나무의사되어보기,분성산 생태숲 생태체험관(경남 김해시/김해지원단/2017.3.24.),중,직업실무체험형,46:38.2,46:38.2,2025-03-24,2025-10-31,농림어업 단순 종사원,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250205&physical=5E3FB44FD2CC4521924696AB133B2A23.jpg,전국,체험처,목금
2769,이맑은김치 공장에서 직접 담그는 김치 ♬,화원농협 이맑은김치 체험장,초,현장직업체험형,46:38.2,46:38.2,2025-02-10,2026-12-31,주방장 및 요리 연구가,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240530&physical=4FD5DBEEFBEF4D03B6759FAE24A6CCAA.jpg,전국,체험처,월화수목금
2770,한식 고추장 만들기,유민식품 농업회사법인(주),중 고,현장직업체험형,46:38.2,46:38.2,2025-02-01,2027-12-31,식품공학 기술자 및 연구원,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240328&physical=D7E067D41BC54F11B11891208A20CB85.png,전국,체험처,월화수목금
2771,미술관 견학 및 현대미술감상,이안미술관,초 중,현장직업체험형,46:38.2,46:38.2,2025-02-01,2026-12-31,학예사 및 문화재 보존원,10000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250205&physical=25D100DCF4E041C09097C490FBCFCCC9.jpg,전국,체험처,화수목금토일
2772,나만의 오물조물 도자기 만들기체험,미추마루보호작업장,초,학과체험형,46:38.2,46:38.2,2025-02-01,2025-12-31,도예,25000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250205&physical=D31657C305E640D89E656158055FACAA.JPG,전국,학교,월화수목금
2773,디지털 리터러시 찾아가는 AI 활용 진로 탐색 프로그램,(주)꿈비교육,초 중 고,캠프형,46:38.2,46:38.2,2025-04-01,2026-12-31,기타 교사,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250205&physical=F4BA9B899F6D422592047582C34688AB.jpg,전국,학교,월화수목금
2774,찾아가는 직업진로체험 [제과제빵사] / 마들렌,제이융합영재센터,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-02-01,2035-12-31,주방장 및 요리 연구가,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250205&physical=02CE1DFDB9D24A7389C4A86C5383670C.jpg,전국,학교,월화수목금토일
2775,찾아가는 직업진로체험 [제과제빵사] / 베어쿠키,제이융합영재센터,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-02-01,2035-12-31,주방장 및 요리 연구가,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250205&physical=FF5FAADB8FFE45A0803385068E6E7811.jpg,전국,학교,월화수목금토일
2776,찾아가는 직업진로체험 [파티쉐] / 떠먹는 케이크,제이융합영재센터,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-02-01,2035-12-31,주방장 및 요리 연구가,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250205&physical=2F42B6E2B2EA483CA06A8CF9C7E81522.jpg,전국,학교,월화수목금토일
2777,공예강사 - 원예수업,핸드메이드라온,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-03-04,2027-12-31,예능 강사,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250205&physical=8B85844B71E543CEB937C0471EDE23C2.jpg,전국,체험처,월화수목금
2778,공예강사 - 아크릴아트,핸드메이드라온,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-03-03,2027-12-31,예능 강사,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250205&physical=16E156753FFB42EC97585E2E4010E0E9.jpg,전국,체험처,월화수
2779,찾아가는 직업진로체험 [파티쉐] / 과일타르트,제이융합영재센터,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-02-01,2035-12-31,주방장 및 요리 연구가,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250616&physical=E92CC8DB56FF4832A1E420768F6D71F5.jpg,전국,학교,월화수목금토일
2780,"인공지능으로 알아보는 생성형AI, 인공지능과 자기주도학습 (6차시)",이레교육문화협동조합,초 중 고,캠프형,46:38.2,46:38.2,2025-02-28,2035-12-31,소프트웨어 개발자,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=5B2890A3182C44279206AB91E8EC3129.png,전국,체험처,월화수목금
2781,찾아가는 직업진로체험 [반려동물 훈련사] : 훈련사에게 배우는 반려견 마음읽기!,제이융합영재센터,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-02-01,2035-12-31,반려동물 미용 및 관리 종사원,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250205&physical=1AEA95EB813A4E3786D7A523D1A50E79.jpg,전국,학교,월화수목금토일
2782,"공예강사 - 마크라메, 레진아트",핸드메이드라온,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-03-03,2027-12-31,예능 강사,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=BAC8BDD6AA474AA3847EE4FB7A9629D7.jpg,전국,체험처,월화수목금
2783,"인공지능으로 알아보는 생성형AI, 인공지능과 자기주도학습 (4차시)",이레교육문화협동조합,초 중 고,캠프형,46:38.2,46:38.2,2025-02-28,2035-12-31,소프트웨어 개발자,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=B5AA71F9DA5B487C80DA954F9C68C434.png,전국,체험처,월화수목금
2784,2025 크리스탈지시약,충북대학교 자연과학대학 부설 과학기술진흥센터,중 고,학과체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,화학계량,5000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20200310&physical=453CF51D93FC4DFC99498BF1A10E3361.png,전국,체험처,월화수목금
2785,"인공지능으로 알아보는 생성형AI, 인공지능과 자기주도학습",이레교육문화협동조합,초 중 고,캠프형,46:38.2,46:38.2,2025-02-28,2035-12-31,데이터 전문가,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=FAF3E3D158E749AC8544957D401B2CF5.png,전국,체험처,월화수목금
2786,2025 페이퍼 스토리,충북대학교 자연과학대학 부설 과학기술진흥센터,중 고,학과체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,미술사,5000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=46333C8D0E4743ABBE848AFCDD5F6E42.png,전국,체험처,월화수목금
2787,2025 화석온도계,충북대학교 자연과학대학 부설 과학기술진흥센터,중 고,학과체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,환경보건학,5000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20231124&physical=4C00547AE870452A80B54CAFFDD61F10.png,전국,체험처,월화수목금
2788,2025 생명과학자 되어보기(식물의 광합성 색소 분리),충북대학교 자연과학대학 부설 과학기술진흥센터,중 고,학과체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,생화학,5000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20200619&physical=0C009102829040989C1A8EFF77D15DCB.png,전국,체험처,월화수목금
2789,2025 프랑스 파리는 왜 낭만의 도시인가?,충북대학교 자연과학대학 부설 과학기술진흥센터,중 고,학과체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,미술사,5000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=D4EBACCAA78B4B9C9B91B18CA7781A2A.png,전국,체험처,월화수목금
2790,2025 피아노를 만들어 보자!(드라디오),충북대학교 자연과학대학 부설 과학기술진흥센터,중,학과체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,반도체소자/회로,5000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240305&physical=0F373A8357D24D2081BB1FC23A0C93A0.jpg,전국,체험처,월화수목금
2791,2025 미술관에 간 과학자,충북대학교 자연과학대학 부설 과학기술진흥센터,중,학과체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,예술사,5000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240323&physical=6311C3BA7BE5400E84B1E299FB851338.jpg,전국,체험처,월화수목금
2792,2025 AI와 함께라면 나도 웹툰작가,충북대학교 자연과학대학 부설 과학기술진흥센터,중,학과체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,인공지능시스템및응용,5000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240822&physical=3D30AA50A9AA4263BAD9288D067FDD82.png,전국,체험처,월화수목금
2793,2025 직지에 BIO를 더하다(지역특화 융합바이오),충북대학교 자연과학대학 부설 과학기술진흥센터,중,학과체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,응용생물학,5000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240902&physical=005507B953F24C6092CE8404EF497200.png,전국,체험처,월화수목금
2794,심리검사로 나의 흥미 알아보기,가치이룸 비영리민간단체,초 중,직업실무체험형,46:38.2,46:38.2,2025-02-10,2026-12-31,교육·법률·사회복지·경찰·소방직 및 군인,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=726C051FF1A7454198811C4CE0B87657.jpg,전국,학교,월화수목금
2795,[신규]2025 나는야 전기맨(자가발전기),충북대학교 자연과학대학 부설 과학기술진흥센터,중,학과체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,기타물리학,5000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240902&physical=C1B3C1986DAB473B81C88EF34899DC9C.png,전국,체험처,월화수목금
2796,레진아트 서핑보드 키링 _ 가방고리 (바다레진),헤리티지공예,초 중,현장직업체험형,46:38.2,46:38.2,2025-02-01,2025-12-31,제품 디자이너,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=610C99872314426D964F0F0CEDA2F279.jpg,전국,체험처,화수목금
2797,2025 눈으로 보는 스피커,충북대학교 자연과학대학 부설 과학기술진흥센터,중,학과체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,센서,5000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240902&physical=29EF300255DD4752A8E274C854347E3D.png,전국,체험처,월화수목금
2798,2025 전자기타 만들기,충북대학교 자연과학대학 부설 과학기술진흥센터,중,학과체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,진동,5000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240902&physical=39CEEA097B3543599BD4F05F78C906A3.png,전국,체험처,월화수목금
2799,2025 EM미생물이 지구를 지켜요,충북대학교 자연과학대학 부설 과학기술진흥센터,중 고,학과체험형,46:38.2,46:38.2,2025-03-01,2025-12-31,환경보건학,5000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=E282027227E447A3BA1FC60CDDC6A125.png,전국,체험처,월화수목금
2800,나만의 커스텀 에코백 만들기,헤리티지공예,초 중,현장직업체험형,46:38.2,46:38.2,2025-02-01,2026-12-31,기타 시각 및 공연 예술가,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=0F7F69B4BDC543A0BA5A1A8476EFD5CE.jpg,전국,체험처,화수목금
2801,2025년 서울에너지공사와 함께하는 친환경 에너지 체험 교실,서울에너지공사,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-02-10,2025-12-19,환경공학 기술자 및 연구원,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240117&physical=CDF279F7BF724DE8B32FFAB4E2684D9C.jpg,전국,체험처,화수목
2802,2025년 영도구진로교육지원센터-진품명품,영도구진로교육지원센터,중,강연형,46:38.2,46:38.2,2025-03-01,2025-12-31,대학 교수 및 강사,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20240116&physical=45FF1DCBE57C4449B9092A92848EC73D.jpg,전국,체험처,월화수목금
2803,2025년 서울에너지공사와 함께하는 친환경 에너지 체험 교실,서울에너지공사,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-02-10,2025-12-19,에너지·환경공학 기술자 및 시험원,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20230810&physical=238587D9955F42FE960AC626AED16DE2.jpg,전국,체험처,화수목
2804,3D펜 캐릭터 가방고리 만들기,헤리티지공예,초 중,현장직업체험형,46:38.2,46:38.2,2025-02-01,2026-12-31,기타 시각 및 공연 예술가,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=7E8C83180DC74A0AA480DB05FD7BC1A7.jpg,전국,체험처,화수목금
2805,레진아트 자개 키링 만들기,헤리티지공예,초 중,현장직업체험형,46:38.2,46:38.2,2025-02-01,2026-12-31,기타 시각 및 공연 예술가,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=545D73F7D30244189ADA8D0549A149C2.jpg,전국,체험처,화수목금
2806,목공예사의 나만의 샤프만들기 체험,목목상점,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-03-01,2028-12-29,디자이너,12000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=6FDB35DF4B834DF8A811BFB4910A1C25.jpg,전국,학교,월화수목금
2807,비누를 활용한 솝아티스트 체험,아프릴레,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-02-01,2026-12-31,제품 디자이너,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=C36DBE11677640BCAB99E804BD128FF3.jpg,전국,학교,월화수목금토
2808,광주지방기상청 온라인 진로코칭 프로그램,광주지방기상청,중 고,대화형,46:38.2,46:38.2,2025-03-01,2025-11-30,자연과학 연구원,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20170405&physical=06DC8C394A3F4CA0854495F8CE77C9E2.bmp,전국,온라인,월화수목금
2809,"찾아가는 직업진로체험 [쇼콜라티에] : 한 입에 감동, 수제초콜렛!",제이융합영재센터,초 중 고,직업실무체험형,46:38.2,46:38.2,2025-02-01,2035-12-31,주방장 및 요리 연구가,20000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250205&physical=E99A8196B31A4D7C8F8608C263562F33.png,전국,학교,월화수목금토일
2810,나만의 커스텀 머그컵 만들기,헤리티지공예,초 중 고,현장직업체험형,46:38.2,46:38.2,2025-02-01,2026-12-31,디자이너,15000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=7598FE23120A4CEBAD1D212012306BF5.jpg,전국,체험처,화수목금
2811,[현장진로체험] 포슬린아트작가,soonok 포슬린아트 아카데미 (울산점),초 중 고,현장직업체험형,46:38.2,46:38.2,2025-03-04,2035-12-31,제품 디자이너,25000,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20250204&physical=D5D6E8FF3B654AF6A66BF7B7428BD7F0.png,전국,체험처,월화수목금토
2812,광주지방기상청 진로코칭 프로그램,광주지방기상청,중 고,현장견학형,46:38.2,46:38.2,2025-03-01,2025-11-30,자연과학 연구원,0,https://www.ggoomgil.go.kr/common/fileView.do?path=common/20170405&physical=06DC8C394A3F4CA0854495F8CE77C9E2.bmp,전국,체험처,월화수목금
